from	to	direction	method	weight
Cilia- and flagella-associated protein 46 {ECO:0000305}	Cilia- and flagella-associated protein 43 {ECO:0000312|HGNC:HGNC:26684}	0	M0039	0.0994944419037739
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	"Arginine--tRNA ligase, cytoplasmic"	0	M0039	0.1504398369346
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Tektin-1	0	M0039	0.198076897903675
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Gamma-glutamyl hydrolase A	0	M0039	0.108238260993053
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	No_Description	0	M0039	0.0823683453550779
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Uncharacterized protein {ECO:0000313|EMBL:KRG68574.1}	0	M0039	0.0990396200766705
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Fatty acyl-CoA reductase 1 {ECO:0000250|UniProtKB:Q8WVX9}	0	M0039	0.101243106926844
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Eukaryotic translation initiation factor 3 subunit D {ECO:0000255|HAMAP-Rule:MF_03003}	0	M0039	0.148200987354459
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform	0	M0039	0.0808690252288952
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	No_Description	0	M0039	0.125144087398902
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Diphthine--ammonia ligase	0	M0039	0.1583970597173
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	No_Description	0	M0039	0.130872010048572
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Proteasome subunit alpha type-6	0	M0039	0.126450426464529
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Phosphoribosyl pyrophosphate synthase-associated protein 2	0	M0039	0.0362406280599328
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Urocanate hydratase	0	M0039	0.118904206498968
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Pre-mRNA-splicing regulator WTAP	0	M0039	0.134382381740999
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Calmodulin	0	M0039	0.179467102958001
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	No_Description	0	M0039	0.0787172972402355
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Unhealthy ribosome biogenesis protein 2 homolog	0	M0039	0.0611084544421786
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Leucine-rich repeat-containing protein 74A {ECO:0000312|HGNC:HGNC:23346}	0	M0039	0.127946015834178
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Coiled-coil domain-containing protein 87	0	M0039	0.11870217356684
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Chondroitin sulfate synthase 1	0	M0039	0.123586561609283
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Coiled-coil domain-containing protein 60	0	M0039	0.157270381060342
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Tetratricopeptide repeat protein 41 {ECO:0000250|UniProtKB:Q692V3}	0	M0039	0.111246872013883
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	No_Description	0	M0039	0.0951718882503152
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	No_Description	0	M0039	0.0948109514788404
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Probable palmitoyltransferase ZDHHC12	0	M0039	0.118220859462855
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Centromere protein I	0	M0039	0.136086409137591
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	WD repeat-containing protein 34	0	M0039	0.151467761364958
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Dihydropteridine reductase	0	M0039	0.162607512847077
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	uncharacterized protein LOC106159339 isoform X1 {ECO:0000313|RefSeq:XP_013391056.1}	0	M0039	0.101826345947175
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Uncharacterized protein C7orf31	0	M0039	0.111856904739622
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	"Beta-1,3-galactosyltransferase 6"	0	M0039	0.09881006079918
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	No_Description	0	M0039	0.128261177629211
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Odorant/gustatory chemosensory receptor-like 122 {ECO:0000313|EMBL:ALR88638.1}	0	M0039	0.122105942631386
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	No_Description	0	M0039	0.118837735597645
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Uncharacterized protein {ECO:0000313|EMBL:EQK97469.1}	0	M0039	0.137134872270859
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Dynein regulatory complex subunit 3	0	M0039	0.153286108590811
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Ninjurin-2	0	M0039	0.106641789877426
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Protein CBG01536 {ECO:0000313|EMBL:CAP22721.1}	0	M0039	0.181591445432696
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Uncharacterized protein C17orf98	0	M0039	0.110318565615355
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	No_Description	0	M0039	0.100699790321551
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Cilia- and flagella-associated protein 61 {ECO:0000312|HGNC:HGNC:15872}	0	M0039	0.13296837404147
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Centrosomal protein of 131 kDa	0	M0039	0.173840039302353
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	uncharacterized protein LOC106171653 {ECO:0000313|RefSeq:XP_013407545.1}	0	M0039	0.205051460536359
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	DNA damage-regulated autophagy modulator protein 2	0	M0039	0.0581200104444653
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	No_Description	0	M0039	0.0834323928016166
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Guanylate-binding protein 2	0	M0039	0.0988493898914897
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Anaphase-promoting complex subunit 5	0	M0039	0.224851949316113
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Uncharacterized protein KIAA0895-like	0	M0039	0.122502266519899
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	No_Description	0	M0039	0.103329654355033
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	tRNA selenocysteine 1-associated protein 1	0	M0039	0.136591989221036
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Unconventional myosin-XIX {ECO:0000250|UniProtKB:Q96H55}	0	M0039	0.216666881942756
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Arachidonate 5-lipoxygenase	0	M0039	0.0850876817601249
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	E3 ubiquitin-protein ligase BRE1A	0	M0039	0.0777380975201665
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Sorting and assembly machinery component 50 homolog	0	M0039	0.120903736874757
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	WD repeat-containing protein 49	0	M0039	0.153330910163609
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Neudesin	0	M0039	0.0712313393863941
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Bone morphogenetic protein 1	0	M0039	0.216273901565975
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	"Polyribonucleotide nucleotidyltransferase 1, mitochondrial"	0	M0039	0.120176373634323
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	AP-4 complex subunit beta-1	0	M0039	0.0510403013332623
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Adenylate cyclase CyaB	0	M0039	0.111902275743563
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	"Actin, cytoplasmic 1"	0	M0039	0.118714937035601
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	S-antigen protein	0	M0039	0.129600425607026
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Uncharacterized protein {ECO:0000313|EMBL:OAO98017.1}	0	M0039	0.0846701293245145
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	CGG triplet repeat-binding protein 1	0	M0039	0.0331606173422724
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Fez family zinc finger protein 2	0	M0039	0.0520441827404112
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Zinc finger protein 724 {ECO:0000305}	0	M0039	0.0837424275021488
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	"Probable citrate synthase 2, mitochondrial"	0	M0039	0.140565520642362
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Mitogen-activated protein kinase-binding protein 1	0	M0039	0.156115566643483
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Putative sodium-coupled neutral amino acid transporter 10	0	M0039	0.089896091708971
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Potassium voltage-gated channel subfamily B member 1 {ECO:0000250|UniProtKB:Q14721}	0	M0039	0.0477812732256781
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Uncharacterized protein C6orf106 homolog	0	M0039	0.0918447866342891
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Serine/threonine/tyrosine-interacting-like protein 1	0	M0039	0.166494192668882
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	RNA pseudouridylate synthase domain-containing protein 2	0	M0039	0.143978935515731
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Kinesin-like protein KIF2A	0	M0039	0.170416359043403
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	DnaJ homolog subfamily C member 1	0	M0039	0.0426806592815289
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Stress-activated protein kinase JNK	0	M0039	0.102912620325774
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	S-phase kinase-associated protein 2	0	M0039	0.148136864308706
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	DDB1- and CUL4-associated factor 1 {ECO:0000250|UniProtKB:Q9Y4B6}	0	M0039	0.0872531681206001
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	DnaJ homolog subfamily C member 25	0	M0039	0.0833486087141897
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	BTB/POZ domain-containing protein 19	0	M0039	0.110466639297293
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	"Adrenodoxin-like protein, mitochondrial"	0	M0039	0.0905430708074667
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Adenylate kinase 8	0	M0039	0.11099994651345
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Protein CASC1	0	M0039	0.121513988137438
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Antho-RFamide neuropeptides type 1	0	M0039	0.0838820086264814
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	La-related protein CG11505	0	M0039	0.0844590101949615
Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	Cilia- and flagella-associated protein 43 {ECO:0000312|HGNC:HGNC:26684}	0	M0039	0.126273671165674
"Arginine--tRNA ligase, cytoplasmic"	Tektin-1	0	M0039	0.135618904998405
"Arginine--tRNA ligase, cytoplasmic"	Gamma-glutamyl hydrolase A	0	M0039	0.129761620944634
"Arginine--tRNA ligase, cytoplasmic"	No_Description	0	M0039	0.158874757957877
"Arginine--tRNA ligase, cytoplasmic"	Uncharacterized protein {ECO:0000313|EMBL:KRG68574.1}	0	M0039	0.118300376297302
"Arginine--tRNA ligase, cytoplasmic"	Fatty acyl-CoA reductase 1 {ECO:0000250|UniProtKB:Q8WVX9}	0	M0039	0.147022151506847
"Arginine--tRNA ligase, cytoplasmic"	Eukaryotic translation initiation factor 3 subunit D {ECO:0000255|HAMAP-Rule:MF_03003}	0	M0039	0.21031000153244
"Arginine--tRNA ligase, cytoplasmic"	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform	0	M0039	0.145571377369995
"Arginine--tRNA ligase, cytoplasmic"	No_Description	0	M0039	0.161140391454666
"Arginine--tRNA ligase, cytoplasmic"	Diphthine--ammonia ligase	0	M0039	0.197466697758933
"Arginine--tRNA ligase, cytoplasmic"	No_Description	0	M0039	0.0774362900035933
"Arginine--tRNA ligase, cytoplasmic"	Proteasome subunit alpha type-6	0	M0039	0.169383307519527
"Arginine--tRNA ligase, cytoplasmic"	Phosphoribosyl pyrophosphate synthase-associated protein 2	0	M0039	0.110258816403979
"Arginine--tRNA ligase, cytoplasmic"	Urocanate hydratase	0	M0039	0.107824704287223
"Arginine--tRNA ligase, cytoplasmic"	Pre-mRNA-splicing regulator WTAP	0	M0039	0.20828815762122
"Arginine--tRNA ligase, cytoplasmic"	Calmodulin	0	M0039	0.212515727575322
"Arginine--tRNA ligase, cytoplasmic"	No_Description	0	M0039	0.172641858255516
"Arginine--tRNA ligase, cytoplasmic"	Unhealthy ribosome biogenesis protein 2 homolog	0	M0039	0.0968687631472026
"Arginine--tRNA ligase, cytoplasmic"	Leucine-rich repeat-containing protein 74A {ECO:0000312|HGNC:HGNC:23346}	0	M0039	0.111580598536356
"Arginine--tRNA ligase, cytoplasmic"	Coiled-coil domain-containing protein 87	0	M0039	0.115220703129251
"Arginine--tRNA ligase, cytoplasmic"	Chondroitin sulfate synthase 1	0	M0039	0.119801287216935
"Arginine--tRNA ligase, cytoplasmic"	Coiled-coil domain-containing protein 60	0	M0039	0.131313783139616
"Arginine--tRNA ligase, cytoplasmic"	Tetratricopeptide repeat protein 41 {ECO:0000250|UniProtKB:Q692V3}	0	M0039	0.094115448005399
"Arginine--tRNA ligase, cytoplasmic"	No_Description	0	M0039	0.170171196015918
"Arginine--tRNA ligase, cytoplasmic"	No_Description	0	M0039	0.184222047555084
"Arginine--tRNA ligase, cytoplasmic"	Probable palmitoyltransferase ZDHHC12	0	M0039	0.164964948173558
"Arginine--tRNA ligase, cytoplasmic"	Centromere protein I	0	M0039	0.178582090072993
"Arginine--tRNA ligase, cytoplasmic"	WD repeat-containing protein 34	0	M0039	0.15673242082185
"Arginine--tRNA ligase, cytoplasmic"	Dihydropteridine reductase	0	M0039	0.194159731319925
"Arginine--tRNA ligase, cytoplasmic"	uncharacterized protein LOC106159339 isoform X1 {ECO:0000313|RefSeq:XP_013391056.1}	0	M0039	0.0929375560526079
"Arginine--tRNA ligase, cytoplasmic"	Uncharacterized protein C7orf31	0	M0039	0.119900656979101
"Arginine--tRNA ligase, cytoplasmic"	"Beta-1,3-galactosyltransferase 6"	0	M0039	0.181139691985972
"Arginine--tRNA ligase, cytoplasmic"	No_Description	0	M0039	0.16053563517717
"Arginine--tRNA ligase, cytoplasmic"	Odorant/gustatory chemosensory receptor-like 122 {ECO:0000313|EMBL:ALR88638.1}	0	M0039	0.193403406612612
"Arginine--tRNA ligase, cytoplasmic"	No_Description	0	M0039	0.098700833386428
"Arginine--tRNA ligase, cytoplasmic"	Uncharacterized protein {ECO:0000313|EMBL:EQK97469.1}	0	M0039	0.145750854673882
"Arginine--tRNA ligase, cytoplasmic"	Dynein regulatory complex subunit 3	0	M0039	0.174049810943536
"Arginine--tRNA ligase, cytoplasmic"	Ninjurin-2	0	M0039	0.0875602558988661
"Arginine--tRNA ligase, cytoplasmic"	Protein CBG01536 {ECO:0000313|EMBL:CAP22721.1}	0	M0039	0.25011327986203
"Arginine--tRNA ligase, cytoplasmic"	Uncharacterized protein C17orf98	0	M0039	0.150319175611271
"Arginine--tRNA ligase, cytoplasmic"	No_Description	0	M0039	0.162586660813048
"Arginine--tRNA ligase, cytoplasmic"	Cilia- and flagella-associated protein 61 {ECO:0000312|HGNC:HGNC:15872}	0	M0039	0.12400566168546
"Arginine--tRNA ligase, cytoplasmic"	Centrosomal protein of 131 kDa	0	M0039	0.151017082961347
"Arginine--tRNA ligase, cytoplasmic"	uncharacterized protein LOC106171653 {ECO:0000313|RefSeq:XP_013407545.1}	0	M0039	0.151174546042502
"Arginine--tRNA ligase, cytoplasmic"	DNA damage-regulated autophagy modulator protein 2	0	M0039	0.126640574056257
"Arginine--tRNA ligase, cytoplasmic"	No_Description	0	M0039	0.117614405739933
